center_x,center_y,left_distance,right_distance
9.500000000000000666e-01,1.595000000000000107e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.610000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.625000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.640000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.655000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.669999999999999929e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.685000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.700000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.715000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.730000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.744999999999999929e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.760000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.775000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.790000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.805000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.819999999999999929e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.835000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.850000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.865000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.880000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.894999999999999929e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.910000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.925000000000000000e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.940000000000000213e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.955000000000000071e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.970000000000000284e+01,9.250000000000000444e-01,9.250000000000000444e-01
9.500000000000000666e-01,1.985000000000000142e+01,9.250000000000000444e-01,9.250000000000000444e-01
